,Date,changed,title,details,news_score,news_result,average
11,2018-12-10,1.101,Apple appeals China's iPhone sales ban,"
 Apple (NASDAQ:AAPL) has filed an appeal in China to overturn a sales ban on seven of its iPhone models, according to media reports. Shares legged back up an hour ago and are now up 0.2% on the day.Previously: Apple reversal leads market bounce (Dec. 10 2018)Previously: Supplier for iPhone XR panels cuts production (Dec. 10 2018)Previously: Apple suppliers dip on China's iPhone ban (Dec. 10 2018)Previously: Qualcomm wins preliminary iPhone ban in China (update) (Dec. 10 2018)  ",0.8781,positive,0.8521341430499326
12,2018-12-10,1.101,Qualcomm wins preliminary iPhone ban in China (update),"
Qualcomm (NASDAQ:QCOM) says it has won a preliminary order from a Chinese court banning imports and sales of several Apple (NASDAQ:AAPL) iPhone models in the region.The Fuzhou Intermediate People?�s Court order affects the iPhone 6S to iPhone X, which the court found violated two of Qualcomm's software-related patents for photograph resizing and touch screen application management.Apple could update the software to remove the infringing features and continue selling the phones.Earlier this year, the same court banned the import of some Micron chips.In Citi's Apple target cut this morning, the firm cited Apple's exposure to China, which accounts for about 18% of total sales.Apple shares are?down 1.3%?premarket. Qualcomm shares are?up 2.2%.Previously: Citi has $125 bear case for Apple (Dec. 10)Update: Apple tells CNBC's David Faber that all iPhone models remain available to customers in China.Apple: ""Qualcomm's effort to ban our products is another desperate move by a company whose illegal practices are under investigation by regulators around the world. All iPhone models remain available for our customers in China. Qualcomm is asserting three patents they had never raised before, including one which has already been invalidated. We will pursue all our legal options through the courts."" ",0.9489,positive,0.8521341430499326
13,2018-12-10,1.101,Citi has $125 bear case for Apple,"
Citi cuts its Apple (NASDAQ:AAPL) price target from $240 to $200 citing China concerns.The firm doesn't expect China to ban or impose additional tariffs on the iPhone maker but notes that if it did happen Apple's Chinese exposure represents about 18% of total sales.Citi doesn't expect Apple to miss its soft guidance for the December quarter but sees the company reporting towards the lower end of its $89B in sales.In Citi's new bear case, the firm sees Apple dropping as far as $125 if revenue growth slows to 2% to 3% a year and gross margins are weaker than expected.Apple shares are?down 0.2%?premarket to $168.15. Shares have dropped?6%?in the past week,?17%?in the month,?24%?in the quarter, and are down 0.3%?on the year. ",0.8582,positive,0.8521341430499326
14,2018-11-26,2.311,Apple -1.6% as Trump hints at boosted phone/laptop tariffs on China,"
 Apple (NASDAQ:AAPL) is the latest company to get a ""Trump dip,"" as President Trump suggests consumers could handle a tariff put on iPhones and laptops imported from China. ""Maybe. Maybe. Depends on what the rate is,"" Trump tells the WSJ. ?�I mean, I can make it 10%, and people could stand that very easily.??AAPL is down 1.6% postmarket. Trump was signaling a potential boost to tariffs ahead of talks coming later in the week -- raises of levels on $200B of Chinese goods to 25%.
Trump's word to companies building in China and exporting to U.S.: ?�What I?�d advise is for them to build factories in the United States and to make the product here,??he said. ?�And they have a lot of other alternatives.?? ",0.9508,positive,0.8521341430499326
15,2018-11-26,2.311,Supreme Court seems open to letting Apple antitrust suit proceed,"
 The Supreme Court has finished arguments in an appeal by Apple (NASDAQ:AAPL) of an App Store antitrust case, and the justices appear to observers to be inclined to let the suit proceed. Shares have turned negative on the day, now down 0.4%. Apple had asked to overturn a lower court ruling reviving a class action suit that charged the company with violating antitrust laws via its App Store, requiring apps to be sold through the store and taking its 30% commission. Plaintiffs are seeking monetary damages and say Apple's monopoly leads to inflated prices vs. an alternative where the apps were available through other sources. Apple (backed by the Trump administration and the Chamber of Commerce) argues that a loss here would threaten the field of e-commerce.  ",-0.1787,negative,0.8521341430499326
16,2018-11-26,2.311,Apple in Supreme Court over App Store,"

An antitrust lawsuit against Apple (NASDAQ:AAPL) will reach the U.S. Supreme Court today, determining whether the tech giant created a monopoly by only allowing apps to be sold through its first-party App Store.
The suit also claims the App Store charges excessive 30% commissions, generating an estimated $11B in revenue for the company in 2017.
Apple will argue that it's only acting as an agent for developers who sell to consumers via the App Store, not a distributor.
 ",0.6996,positive,0.8521341430499326
17,2018-11-15,4.573,"Apple partners with ""Moonlight"" studio","

        Apple (NASDAQ:AAPL) is partnering with Oscar-winning indie studio A24 on a slate of films, according to Variety.
               Apple says the ?�multiyear agreement??involves multiple films but doesn?�t provide any more details or financial terms.?
               A24 won the best picture Oscar for ?�Moonlight??and was also behind ?�Room,???�The Witch,??and ?�Ex Machina.?��?
               The studio currently has a deal with DirecTV (NYSE:T) to jointly acquire films for U.S. distribution. DirecTV gets on-demand rights 30 days before theatrical release. A24 has an output deal with Amazon and its Prime streaming service after the movies appear in theaters. ?? ???
 ",0.9641,positive,0.8521341430499326
18,2018-11-15,4.573,CNBC: Appaloosa sells Apple stake,"
 CNBC sources say David Tepper?�s Appaloosa Management sold its Apple (AAPL +1.6%) position since the end of Q3. The position was small with this week?�s 13-F only showing 100K shares of Apple worth $22.3M.  ",0.8882,positive,0.8521341430499326
19,2018-11-15,4.573,Another Apple supplier cuts guidance,"
 Austria-based 3D imaging supplier AMS becomes the latest Apple (AAPL +1.8%) supplier to cut its guidance, citing ?�recent demand changes from a major consumer customer.??AMS says the ?�increasing volatility in consumer customers??demand patterns??isn?�t expected to decline. Earlier this week, RF chip supplier Qorvo (QRVO +2.2%) cut its quarterly forecast from $800M to $840M (was: $880M to $900M) citing ?�demand changes for flagship smartphones.??3D sensing laser supplier Lumentum (LITE +1.2%) reduced its revenue outlook due to its largest customer requesting to ?�materially reduce shipments??in the quarter. High-end LCD screen supplier Japan Display (OTCPK:JPDYY)?expects slower full-year sales growth of 5% to 15% (was: 10% to 20% growth). This year?�s iPhone XR has an LCD screen and analysts suspect the device is underperforming in customer demand. Last week, wireless chipmaker Skyworks Solutions (SWKS +0.8%) reported downside Q4 guidance due to premium smartphone weakness. And Apple?�s own Q4 report guided for a softer holiday quarter and revealed the company would no longer report unit sales for its devices. Analyst stances: Longbow, JPMorgan, and noted Apple analyst Ming-Chi Kuo are among those trimming shipment estimates. Guggenheim stepped to the sidelines on AAPL after the supplier cuts. But Morgan Stanley?�s Katy Huberty remains bullish on Services potential and sees the cuts as more of a problem for the suppliers. Previously: Report: Apple shifting iPhone XR orders due to production delays (Sept. 25) Previously:?Analysts push Skyworks to sidelines after weak guidance?(Nov. 9) Previously:?Lumentum drops Q2 guide on shipment cut?(Nov. 12) Previously:?More bad news for Apple, chip stocks?(Nov. 12) Previously:?Analysts negative on iPhone shipments?(Nov. 12) Previously: Apple supplier Qorvo cuts Q3 guidance (Nov. 13) Previously:?Buy Apple on supplier pullback - Morgan Stanley(Nov. 15)  ",0.9259,positive,0.8521341430499326
20,2018-11-15,4.573,Buy Apple on supplier pullback - Morgan Stanley,"
 Morgan Stanley?�s Katy Huberty reiterates an Overweight rating and $253 target on Apple (NASDAQ:AAPL) remaining bullish on Services and saying that the supply chain noise creates a buying opportunity. Huberty says the supplier guidance cuts reflect Apple?�s cautious holiday quarter guidance and doesn?�t impact the firm?�s Services growth forecast, which is tied to the installed base instead of new shipments. The analyst notes that unit revisions typically hit the supply chain harder than Apple due to inventory fluctuations and more bullish orders. Huberty thinks Apple reached normal run rate production earlier this year given the lack of labor and component constraints compared to previous years and that means Apple cut supply chain orders in November instead of the usual December/January. Sources: StreetInsider/Notable Calls. Apple shares are?up 0.9%?to $188.50. Previously: Analyst ups Apple target on Services runway (Nov. 8)  ",0.9741,positive,0.8521341430499326
21,2018-10-31,5.496,UBS: Apple Watch will grow 40% next year,"

        UBS thinks Apple (AAPL +3.1%)?will ship around 24M Apple Watches this year including the Series 1, Series 3, and some Series 4 sales.
               UBS expects Watch sales to grow more next year with a 40% Y/Y increase to 33M total, which could give Apple a 5% revenue boost.?
               Apple reports earnings tomorrow afternoon but usually doesn?�t break out Watch numbers.??
 ",0.8653,positive,0.8521341430499326
22,2018-10-30,1.048,Apple launches new MacBook Air at event (live updates),"
Mac Mini update: The forgotten child gets a sleeker look with a space gray finish, a quad-core processor (8th Gen Intel) that goes up to 6 cores (Core i7), 64GB RAM, storage with up to 2TB of space, 10GB Ethernet option, faster HEVC video encoding, and a 100% aluminum shell. Ports include four USB-C, HDMI, Ethernet, and two USB-A.Pricing: Prices start at $799 and start shipping November 7.iPad Pro update: The new Pro has slimmed bezels (bye, home button), Face ID, a USB-C port, and comes in larger sizes: 11-inch and 12.9-inch with both at 5.9mm thinness. There?�s Face ID and the TrueDepth camera setup like the newer iPhones but no notch. Inside, there?�s the new A12X Bionic chip with an 8-core CPU and 7-core GPU that leads to 35% faster single-core performance and 90% faster for multi-core. ?Storage is available up to 1TB for the first time.        Pricing: The iPad Pro 11-inch starts at $799 and the 12.9-inch starts at $999. ?Apple Pencil update: The new Pencil automatically pairs, charges wirelessly, and physically snaps to the iPad Pro magnetically. A new tapping feature changes modes and can be customized.Update with more MacBook Air specs: There?�s Hey Siri, a Force Touch trackpad, and a headphone jack. The stereo speakers are 25% louder and there?�s a three-mic array for Siri and other features. Inside, there?�s an 8th-gen Intel Core i5 processor with up to 16GB of RAM and up to 1.5TB of SSD storage. Battery life bumps up to 12 hours for web browsing and 13 hours of iTunes movies. ?The physical size has ??7 percent less volume??than the prior model and weighs in at a quarter-pound lighter for a total of 15.6mm and 2.75 pounds.Pricing: The 8GB model with a 1.6GHz processor and 128GB SSD is $1,199 with other upgrade options available. Preorders start today with shipments starting on November 7.Apple (NASDAQ:AAPL) launches the new MacBook Air at today?�s launch event. The update brings the high-res Retina display to the device alongside USB-C ports and Touch ID.The screen is still 13.3-inch but the surrounding bezels are smaller. Apple says the display contains ?�over 4 million pixels??and ??8% more color.?�Check back in this post for updates from the event, which will appear at the top of the post. ",0.9958,positive,0.8521341430499326
23,2018-10-30,1.048,"Updated iPad, Mac take center stage","
Revealing updated iPhones and smartwatches last month, Apple (NASDAQ:AAPL) is holding another event today that will announce fresh gadgets ahead of the holidays.A new iPad Pro is expected to do away with the home button, include Face ID, and get improved processors and other internal upgrades, reinvigorating Apple's tablet business whose sales have tumbled 40% from their 2013 peak.The company is also expected to introduce a lower-priced MacBook that features an updated display and a quieter keyboard.AAPL +0.7% premarket ",0.9711,positive,0.8521341430499326
24,2018-10-23,2.056,Report: Apple subscription service coming to over 100 countries,"
        Apple (NASDAQ:AAPL) will launch its TV subscription service globally, according to The Information sources.               The upcoming service will launch in more than 100 countries, pushing Apple into more markets of competitors Netflix and Amazon.?               The service could debut in the U.S. in 1H19 with the global rollout coming in the following months.?Apple device owners will get free access to the company?�s original programs.Previously:?The Information: Apple could bundle services into one subscription(June 28) ",0.9384,positive,0.8521341430499326
25,2018-10-23,2.056,"Kuo: Apple will launch new iPad mini, AirPower mat in next six months","
        Noted Apple (AAPL -0.2%) analyst Ming-Chi Kuo lays out the product announcements he expects in the next six months.               Kuo thinks a sequel to the iPad mini 4 will release later this year or early 2019 and include an upgraded processor and less expensive display. The analyst expects the delayed AirPower wireless charging mat to launch in the same period along with new AirPods.?               Kuo expects two iPad Pro models with USB-C ports, a redesigned Apple Pencil, and ?�improved displays.??In Macs, he expects a low-cost MacBook model and updates to the 12-inch MacBook, iMac, and Mac mini. ??               Apple is holding a ?�more in the making??event in Brooklyn on October 30. The event starts at 10 AM ET and will webcast at Apple?�s website. ?? ?????Previously: Analyst expects iPhone XR to have strong Q4, offset Q1 weakness (Oct. 15)Previously: Kuo: TSMC will be stay Apple's big chip winner (Oct. 17) ",0.989,positive,0.8521341430499326
26,2018-10-19,3.252,Tim Cook calls on Bloomberg to retract spy chip story,"
Apple (NASDAQ:AAPL) CEO Tim Cook calls for Bloomberg to retract its Businessweek article about malicious Chinese chips in Super Micro (NASDAQ:SMCI) components that went to U.S. tech and telecom giants.Key quote, to Buzzfeed News: ?�There is no truth in their story about Apple. They need to do the right thing.?�Cook says Apple ?�really forensically whipped through the company to dig very deep??when it heard the claims but that ?�each time we came back to the same conclusion: This did not happen.?�Bloomberg reiterates its defense of the story and says the investigation followed ?�more than a year of reporting??with over 100 interviews and 17 individual sources confirming the hardware manipulation.Previously: US intel chief doubts Bloomberg's chip spy story (Oct. 19) ",0.8659,positive,0.8521341430499326
27,2018-10-16,4.735,Apple apologizes for ID thefts in China,"
Apple (NASDAQ:AAPL) is ?�deeply apologetic??for account hacks in China, which the tech giant says affected a ?�small number??of accounts that weren?�t secured with two-factor authentication.The company strongly recommends that customers enable 2FA on their accounts to prevent future attacks.The theft of funds came to light when Alibaba and Tencent warned that stolen Apple IDs compromised some of their mobile payment customers.Apple shares are?up 0.9%?premarket to $219.24.Previously: Alibaba, Tencent warn of stolen funds using Apple IDs (Oct. 11) ",0.8229,positive,0.8521341430499326
28,2018-10-12,7.572,Smartphone suppliers warn of weakness heading into holidays,"
        Two major smartphone suppliers warn that demand looks sluggish ahead of the holiday season.               Lite-On Technology tells Nikkei Asian Review: ?�The outlook for this quarter is weak for Android and non-Android smartphones. The trade war waged by U.S. President Donald Trump is making a matured smartphone market even more conservative.?��?              Lens maker Largan Precision expects October sales to be ?�slightly softer??on the month with November sales ?�significantly weaker.??              Largan supplies camera lenses to Apple (AAPL +3%) and offers lenses for Huawei, Oppo, Vivo, and Samsung?(OTC:SSNNF, OTC:SSNLF) smartphones.? ?? ",-0.8499,negative,0.8521341430499326
29,2018-09-28,0.7809999999999999,Analyst: Google will pay Apple $9B this year to remain default search,"
        Goldman Sachs analyst Rod Hall estimates that Google (GOOG, GOOGL) will pay Apple (NASDAQ:AAPL) $9B this year to remain the default search engine of the Safari mobile browser.               Hall?�s estimate is 3x higher than last year?�s, and the analyst thinks the total could rise as high as $12B next year.?               Apple and Google don?�t publicly discuss the payment or the amount, which Google files away in its traffic acquisition costs.?               Source: Business Insider via Fast Company.??Previously: Bernstein says Google could pay Apple $3B to remain iPhone search engine (Aug. 14, 2017) ",0.9605,positive,0.8521341430499326
30,2018-09-28,0.7809999999999999,Bloomberg: ITC judge finds Apple violates one Qualcomm patent,"
ITC judge finds Apple (AAPL +0.2%) infringes on one of three Qualcomm (QCOM +1%) patents but recommends against the requested import ban.News is from a Bloomberg headline. More information to come when available.Update:?                  International Trade Commission Judge Thomas Pender recommends no import ban be imposed if Apple products are found to infringe on Qualcomm?�s patents.?        The findings are subject to a full commission review, which will have the final say. ? ",0.9173,positive,0.8521341430499326
31,2018-09-28,0.7809999999999999,Apple gets $234M in damages reversed in appeals court,"
Apple (NASDAQ:AAPL) persuades a federal appeals court to throw out $234M in damages against the tech giant for infringing on the University of Wisconsin?�s computer processing technology.The court said no reasonable juror could have found infringement based on the evidence at the 2015 trial?�s liability phase.Apple shares are?down 0.08%?to $224.78. ",0.4706,positive,0.8521341430499326
32,2018-09-27,4.478,JPMorgan starts Apple at Overweight on services potential,"
        JPMorgan initiates Apple (NASDAQ:AAPL) at Overweight due to the tech giant ?�transforming from a hardware company to a services company faster than investors had expected, which is driving financial and valuation upside.??              Analyst Samik Chatterjee notes that Apple?�s services sales rose to 13% of its FY17 revenue versus the 8% in FY12. He forecasts growth to 20% of sales by FY21.?               Chatterjee is the new Apple analyst at the firm, which last covered the company in October last year.?               Price target: $272, a 23% upside to yesterday?�s close.??               Apple shares are?up 1.2%?premarket to $223.10.?? ",0.92,positive,0.8521341430499326
33,2018-09-25,1.3840000000000001,Gene Munster: Apple Music converting users 2.5x faster than Spotify,"
        Loup Ventures analyst Gene Munster estimates that Apple (AAPL +0.2%) Music has 21M North American listeners versus the 20M for Spotify (SPOT +2.4%).        Munster says that adjusting for the addressable market, Apple is converting potential customers into paying customers at 2.5x the rate of Spotify.               What?�s driving the higher conversion? Muster suggests that the higher disposable income of iPhone owners plays a role, but Apple?�s control of iOS and its built-in advertising to persuade subscribers.?               Munster says Apple Music still has growth room with 45M global subscribers out of the 780M active users.?               Spotify?�s share of the global music streaming market has slid from 65% last year to 62% while Apple grew four points to 34%.?               Source: AppleInsider.?Previously:?Sirius XM buying Pandora in $3.5B deal?(Sept. 24)Previously:?Analysts see Sirius XM success likely in Pandora bid?(Sept. 24)? ",0.9858,positive,0.8521341430499326
34,2018-09-25,1.3840000000000001,"Qualcomm charges Apple with stealing secrets, giving to Intel","
 Qualcomm (NASDAQ:QCOM) is looking to amend its breach-of-contract suit against Apple (NASDAQ:AAPL), charging the company with stealing its trade secrets and giving them to Intel (NASDAQ:INTC) as a route to replacing Qualcomm's chips. That comes in a late-Monday court filing that amends its complaint from November and goes further, alleging a ""multi-year campaign of sloppy, inappropriate and deceitful conduct ... for the purpose of improving lower-quality modem chipsets, including those manufactured by Intel, a competitor of Qualcomm, to render such chipsets useable in Apple devices with the ultimate goal of diverting Qualcomm?�s Apple-based business to Intel.??Qualcomm had suspected last November that Apple had misused its trade secrets but didn't have hard evidence. Apple used Qualcomm modems exclusively from 2011-2016, when it started mixing in Intel chips (which it now reportedly uses exclusively). Premarket: QCOM -0.1%; AAPL -0.7%; INTC -1.4%.  ",0.6928,positive,0.8521341430499326
35,2018-09-25,1.3840000000000001,Report: Apple shifting iPhone XR orders due to production delays,"
        Apple (NASDAQ:AAPL) is reportedly shifting iPhone XR orders to Foxconn (OTCPK:HNHAF, HNHAY) from Pegatron (OTC:PGTRF), according to Digitimes citing an Economic Daily News report.               Apple originally sent about 50% to 60% of the total orders to Pegatron with Foxconn receiving about 30%.?               But Pegatron?�s orders are now below 30% due to its lower-than-expected yield rate and worker shortage at its Chinese plants.?                  Panel supplies from Japan Display (OTCPK:JNNDF, OTCPK:JPDYY) also haven?�t been stable.                   Preorders for the LCD-screened iPhone XR start October 19 with shipments beginning October 26.??Previously: Apple's fall iPhone event (live updates) (Sept. 12)Previously: New iPhones, Apple Watch go on sale (Sept. 21) ",0.9111,positive,0.8521341430499326
36,2018-09-24,3.094,"Apple completes Shazam buy, bringing ad-free version to all users","
        Apple (NASDAQ:AAPL) completes its acquisition of Shazam, weeks after receiving EU approval.               To celebrate, Apple will soon make the music discovery app ad-free for all users.?               Shazam has been downloaded over 1B times around the world and users identify songs through the app over 20M times each day.??Previously: European Commission approves Apple?�s Shazam acquisition (Sept. 6) ",0.9217,positive,0.8521341430499326
37,2018-09-24,3.094,Analysts see Sirius XM success likely in Pandora bid,"
 Sirius XM (SIRI -8.3%) is likely to come through successfully with its bid for Pandora Media (P +1.3%), analysts say, with few antitrust issues likely to get in the way and little likelihood of a higher bidder. Mark Mahaney at RBC theorizes Pandora could see interest in a go-shop period from Spotify (NYSE:SPOT), Apple (NASDAQ:AAPL), Google (GOOG, GOOGL) or Amazon.com (NASDAQ:AMZN) -- but thinks it's reasonably unlikely that any of them would step in with a topper of a deal that has a ""reasonable"" valuation. He's sticking with an Outperform rating on Pandora. (h/t Bloomberg) Evercore ISI agrees there's likely to be no meaningful antitrust issues and is ""somewhat skeptical"" of a higher bid coming in. Analyst Vijay Jayant thinks the combination will be focused on EBITDA and free cash flow more than just subscriber and revenue growth, and expects negative free cash flow at Pandora will help cut fully taxed free cash flow per share by about 7% in 2019, he says. He's rated Sirius XM in-line with a $6 price target vs. current price of $6.40.  ",0.99,positive,0.8521341430499326
38,2018-09-24,3.094,Ming-Chi Kuo: iPhone XS Max has 4x sales of XS,"
        Respected analyst Ming-Chi Kuo is out with details about last week?�s launch of Apple?�s (AAPL +0.9%) iPhone XS and XS Max.               Kuo thinks the iPhone XS Max is selling 3x to 4x better than the XS with most consumers opting for the 256GB (or middle) models.?                  Kuo says there could be a shortage of 512GB models since Samsung is the primary supplier of the NAND flash chips.?               The analyst raises his estimates for iPhone XS Max shipments 5% to 10% for 2H18, which will help maintain his prior estimate of 75M to 80M iPhone sales despite lower XS sales, and is confident the sales will continue to grow in the holiday quarter.?               The popularity combo of the Max and 256GB storage size could shoot the average selling price for iPhones to above the expected $750 to $770 range.?               Apple?�s Watch Series 4 is selling better than expected and Kuo increases his estimate for the year from 18M to 18.5M to 19.5M.??? ??Previously: New iPhones, Apple Watch go on sale (Sept. 21)Previously: Modems, routers slammed by new U.S. tariffs but 'smart' tech goods escape (Sept. 24)Previously: Risky business: Apple seeks streaming success without violence, sex (Sept. 24) ",0.9374,positive,0.8521341430499326
39,2018-09-24,3.094,Tech giants face Commerce Department hearing; Apple remarks leak,"
        The U.S. Commerce Department will host a hearing on privacy this Wednesday at 10 AM ET. The hearing comes as privacy crackdowns in Europe and California drive lawmakers to consider federal regulations.               Witness list: AT&T (NYSE:T) SVP of Global Public Policy Len Cali, Amazon (NASDAQ:AMZN) VP and Associate General Counsel Andrew DeVore, Google (GOOG, GOOGL) CPO Keith Enright, Twitter (NYSE:TWTR) Global Data Protection Officer and Associate Legal Director Damien Kieran, Charter (NASDAQ:CHTR) Communications SVP of Policy & External Affairs Rachel Welch, and Apple (NASDAQ:AAPL) VP for Software Technology Bud Tribble. ?? Axios obtained the prepared testimony of Apple?�s Tribble, who is expected to outline how his company doesn?�t need to make money from user data, unlike Google.?               Excerpt from prepared remarks: ?�We want your device to know everything about you. We don?�t feel that we should. These concepts have guided our design process for years because privacy is a core value at Apple, not an obligation or an aftermarket add-on.?��������?",0.9745,positive,0.8521341430499326
40,2018-09-24,3.094,"Risky business: Apple seeks streaming success without violence, sex","
 Apple (NASDAQ:AAPL) is taking a conservative approach with its push into streaming entertainment, seeking high-quality shows with big names and wide appeal but without gratuitous sex, profanity or violence, WSJ reports. Tim Cook reportedly spiked a show about hip hop artist Dr. Dre's life because it featured drug use, sex and violence, sending a clear message to Hollywood that AAPL does not want shows that could taint is brand image. The result is an approach out of step with other video streaming platforms including Amazon (NASDAQ:AMZN) and Netflix (NASDAQ:NFLX), which have made their mark in original content with edgier programming that often wins critical acclaim. As a consumer product company, AAPL is especially exposed if content strikes a sour note, former NBC and Fox programming exec Preston Beckman tells WSJ. The only risk for NFLX is that people don?�t subscribe, but ?�with Apple, you can say, ?�I?�m going to punish them by not buying their phone or computer.'""  ",0.9389,positive,0.8521341430499326
