,Date,changed,title,details,news_score,news_result,average
10,2018-11-27,-2.08,Trump threatens to pull GM subsidies,"
 President Trump says the administration is looking at cutting all subsidies for General Motors (GM -2.4%), including for electric cars. It's unclear how a company-specific EV incentive ban would work, but shares of Tesla (TSLA -0.2%) have tracked slightly higher off the development. GM is at its low point of the session. Previously: Kudlow warns GM and Mary Barra (Nov. 27)  ",-0.1419,negative,0.6888558869701726
11,2018-11-27,-2.08,Tesla could benefit from GM plant closings - Goldman Sachs,"
 Goldman Sachs sees the plant closings by General Motors as a potentially positive development for Tesla (TSLA -0.6%). ""While we take no view on the likelihood of Tesla making a plant purchase, we believe the GM announcement was a positive for (Tesla) shares as it opens up another avenue (outside of constructing new capacity) to potentially purchase a plant for a lower amount,"" advises the GS analyst team. Tesla is seen needing extra capacity in the future when the company is ready to start producing the Model Y crossover.  ",0.959,positive,0.6888558869701726
12,2018-11-27,-2.08,Tesla disputes China sales report,"
 A spokesperson for Tesla (TSLA -1.2%)��tells Fortune a report indicating that the automaker only sold 211 cars in China during October is ""wildly inaccurate."" The number quoted by an official with the China Passenger Car Association is off by a ""significant"" margin, according to the Tesla response.  ",0.6459,positive,0.6888558869701726
13,2018-11-27,-2.08,Auto sector jittery on new tariff talk,"
 General Motors (GM -1.1%), Ford (F -0.9%) and Fiat Chrysler Automobiles (FCAU -1.9%) all trade a bit lower as global growth uncertainty and tariff headaches continue to dominate the discussion. Ahead of the G-20 meeting, there are reports out indicating that President Trump is considering automobile tariffs as early as next week. Whether or not the tariff threat ends up being a negotiating tactic, automobile companies are already suffering on their bottom lines from the higher costs of steel and aluminum that can't be passed on in full to consumers. Across the pond the declines are worse, Daimler (OTCPK:DDAIF) is down 2.2% in Frankfurt and Volkswagen (OTCPK:VWAGY) is 2.5% lower. BMW (OTCPK:BMWYY) is also in harm's way, but only trades 1.3% lower in overseas afternoon action. Tesla (TSLA -2%) and Tata Motors (TTM -1.7%) are also notably lower on the day.  ",-0.5329,negative,0.6888558869701726
14,2018-11-27,-2.08,Tesla China sales plunge 70% in October,"

Tesla's (NASDAQ:TSLA) sales in China sank 70% from a year ago to 211 vehicles in October, according to the China Passenger Car Association, underscoring how the Sino-U.S. trade war is hurting the American automaker.
The data comes after Tesla said it was cutting the price of its Model X and Model S in China to make the cars ""more affordable"" and absorb more of the impact from higher tariff rates.
 ",-0.4308,negative,0.6888558869701726
15,2018-11-21,-9.3,Tesla to shift resources to customer service,"
 Elon Musk says Tesla (TSLA -2.9%)��is shifting resources from sales to service for the next few days. Musk made the unofficial proclamation in a Twitter response to a customer complaint over hold times on Tesla's service line. For better or worse, Musk has been engaging more frequently with customers and investors posing questions to him on Twitter.  ",0.7233,positive,0.6888558869701726
16,2018-11-19,-0.84,Tesla gets help with used car business,"

CNBC reports that Tesla (TSLA -0.2%) is working with outside firms such as Manheim and KAR Auction Services (KAR -1.2%) to help manage its growing used car business.
Sources indicate that Tesla vehicles sent to the partners return back ""retail-ready"" to allow the EV automaker��to sell them as certified pre-owned vehicles or to use them as loaners. The deals with the auction specialists are also expected to help save on costs and speed up the used car process.
 ",0.932,positive,0.6888558869701726
17,2018-11-19,-0.84,Elon Musk teases Mercedes partnership,"
 Elon Musk tweets that Tesla (NASDAQ:TSLA) might be interested in working with Daimler (OTCPK:DDAIF) on an electric Sprinter. He says the company will inquire about partnering on the ""great van"" with the Mercedes nameplate. In another tweet this morning, Musk indicated the new functions are being added to the Tesla app, including service requests. ""Ideal situation in breakdown/accident (assuming no injuries) is that Tesla arrives at scene fast with top-of-the-line service loaner,"" he noted. He also stated that Model 3 deliveries are expected in Taiwan in the middle part of 2019. Tesla is up 2.14% on the day. What do we make of the fact that Tesla trades about 7% off its 52-week high - compared to tech favorites such as Apple (17%), Amazon (22%), Facebook (36%) and Nvidia (42%) that have been bid further lower from their highs?  ",0.9637,positive,0.6888558869701726
18,2018-11-12,-19.23,Bloomberg: Tesla loses a senior lawyer as SEC tightens grip,"

Just as Tesla (NASDAQ:TSLA) needs an experienced securities lawyer to fulfill its recent fraud settlement with the SEC, Phil Rothenberg, a VP in TSLA���s legal department, is leaving the company to become a chief legal officer elsewhere, Bloomberg reports.
Rothenberg, who joined TSLA in 2011, previously was an attorney-adviser for the SEC and has extensive securities law experience; he was one of two VPs, and the other is still at the company.
In resolving fraud claims against TSLA and CEO Elon Musk following ill-advised tweets about taking the company private, the SEC required the company to hire or designate ""an experienced securities lawyer"" to review all social media communications made by senior officers.
 ",0.9814,positive,0.6888558869701726
19,2018-11-12,-19.23,Tesla -4% as Volkswagen talks a big game,"
 Tesla (NASDAQ:TSLA) is down 4.3% on the day and it's possible that investors may be reacting to the flurry of EV news coming out of Germany. Volkswagen (OTCPK:VWAGY) CEO Herbert Diess stated that the German automaker wants to attack Tesla with aggressive prices. ""We will be cheaper than Tesla, and then we will have big economies of scale,"" Diess told German publication��Automobilwoche. Diess also said that Volkswagen's electric car plant in Germnay is ""booked"" for 50M electric cars and the company has sourced the batteries for those 50M units.  ",-0.519,negative,0.6888558869701726
20,2018-10-30,-4.95,"Musk adds $10M to Tesla position, another $20M coming","
Tesla (TSLA -1.5%) CEO Elon Musk added another 29,844 shares to his position in the company through his trust.Musk has also committed to purchase an additional ~$20M worth of shares in a direct transaction by the end of the week.Musk's intention to pick up the new shares was previously disclosed.SEC Form 4 ",0.9535,positive,0.6888558869701726
21,2018-10-30,-4.95,"Robin Hood preview: Watch Vail, Chegg, Twilio, Tesla and more","
 Keep an eye on Chegg (NYSE:CHGG), Vail Resorts (NYSE:MTN) and Twilio (NYSE:TWLO) today on early word that the stocks will be long picks at the Robin Hood Investors Conference today in New York City today. There's also a Tesla (NASDAQ:TSLA) Bull vs. Bear debate set to occur at 11:35 a.m. ET. High-profile participants include Global Equities Research's Trip Chowdry, Lawrence Fossi (aka Montana Skeptic), Vertical Group's Gordon Johnson and ARK Investment's Catherine Wood. Later in the afternoon, Spruce Point Capital Management's Bruce Axler is on the lightning round short panel that could send some stocks spiraling.Click the below the link later in the day for running updates.#RobinHood18. ",0.91,positive,0.6888558869701726
22,2018-10-30,-4.95,Elon Musk deletes his Tesla titles,"
Elon Musk keeps testing the limits the SEC has put on his tweeting.Latest move? He deleted all of his titles from the management page of Tesla's (NASDAQ:TSLA) website, becoming the ""Nothing of Tesla,"" but then joked that in doing so, he may have confused ""the authorities.""Musk earlier trolled the SEC by calling it the ""Shortseller Enrichment Commission"" and apparently suggested his '420' tweet that cost him $20M was ""worth it.""Tesla slipped AH on Monday following the new tweets, falling 1.3% to $330.60.Previously: Musk says '420' tweet was 'Worth It' (Oct. 28 2018) ",0.9381,positive,0.6888558869701726
23,2018-10-24,-5.64,Tesla earnings call - live blog,"
 7:40 p.m. - The rather muted conference call is now over. It will be quite interesting to watch if Tesla can hold its��11.5%��AH gain��in regular trading tomorrow.7:33 p.m. - CNBC's Phil LeBeau asks a good question on the demand impact of the EV tax incentive going away in the U.S. Musk pretty much runs out the clock with same peripheral information and doesn't seem as nearly concerned about the issue as some Tesla doubters.7:30 p.m.��- CFO��Deepak Ahuja says the company will be really careful with OpEx spending and sees more areas for efficiency gains. Tesla plans to push hard to spend $30K on making $35K Model 3s.7:20 p.m. - Elon Musk says at the moment there is no plan for Tesla to raise capital through an equity or debt raise.7:18 P.M. - Elon Musk declines to answer a question from Morgan Stanley analyst Adam Jonas on the attributes being looked for in the chairman search.7:15 p.m. - Finally something pretty interesting. Musk says he approved a prototype for the Model Y (coming in 2020) and notes that he is excited about the Tesla Semi. The point from Musk is that hitting a quarterly profit isn't stifling innovation. Musk also says Tesla will operate a ride-hailing service to compete with Uber (UBER) and Lyft (LYFT).7:10 p.m. - The tariff wars get a mention by Elon in response to where the Model 3 European EVs will be produced for deliveries in Q1 of 2019. Musk says in the short term the Model 3s will be built in California, but in the long term local production out of Europe will make sense. Musk has been decidedly more hesitant about throwing out high-flying production targets as he has in the past.7:00 p.m. - Chief Technical Officer J.B. Straubel outlines how battery cell supply is in good shape in response to a question, pointing to a new Panasonic line. Musk adds that the company sees long-term battery supply coming out of China.6:56 p.m. - Tesla is holding on to its post-earnings gain,��up 12.2%��on volume of 4.04M shares. The Q&A is just starting.6:50 p.m. - An Autopilot exec and artificial intelligence engineer run over some details on their programs. Musk notes that current customers with the self-driving option will have the ability to upgrade by swapping out computer boards for free.6:41 p.m.����- A Tesla engineer is discussing safety protocols after Musk sets the table by saying the company doesn't ""game the system"" like other automakers with safety tests. Musk and the engineer are treading over some familiar ground about the advantages of EV architecture.6:37 p.m. - While we had Cranky Musk during the Q1 call and Conciliatory Musk during the Q2 call, this time around it's Choked-Up Musk as he sounds teary as he thanks the customers who pitched in with the service and sales efforts.6:35 p.m. - It's showtime as Elon Musk begins the call by noting that the Model 3 was the best-selling car in the U.S. in terms of revenue and was the 5th best-selling in terms of volume. Musk sees the company being cash flow flat in Q1 and expects profitability through 2019.6:25 p.m. - Before Tesla execs get on the call it's worth noting that several automakers are pushing higher in AH trading alongside Tesla. Ford (NYSE:F) is��up 4.6%��after reporting strong North American EBIT and General Motors (NYSE:GM) is��2.5% higher. Chinese EV upstart NIO (NYSE:NIO) is sporting a��2.1% gain.6:15 p.m. - Tesla (NASDAQ:TSLA) is��up 12.05%��on staggering after-hours volume of +3.8M shares. Shares have traded as high as $332 in post-earnings action.The earnings conference call is just 15 minutes away. Refresh this page to see rolling updates as Elon Musk and gang take a victory lap over the company's surprise Q3 profit. Previously: Tesla beats by $2.93, beats on revenue (Oct. 24) Previously: Tesla soars after surprise profit (Oct. 24)  ",0.9992,positive,0.6888558869701726
24,2018-10-24,-5.64,Tesla soars after surprise profit,"
 Tesla (NASDAQ:TSLA) says it had free cash flow of $881M supported by operating cash flow of $1.4B during Q3. GAAP net income was $312M and non-GAAP net income arrived in at $516M. The company says it delivered 56,065 Model 3 vehicles to customers during the quarter and 27,710 Model S and X vehicles. Non-GAAP automotive margin ex-ZEV credits came in at 25.5% in Q3 vs. 19.5% consensus, 21.0% in Q2 and 18.7% a year ago. Tesla's margin update: ""We expect gross margin for Model 3 to remain stable in Q4 as manufacturing efficiencies and fixed cost absorption offset a slightly lower trim mix and the negative impact of tariffs from Chinese sourced components. Gross margin for Model S and X will likely decline slightly in Q4, as we expect that the sequential increase in tariffs in Q4 from Chinese sourced components will be only partially offset by increased manufacturing cost efficiencies. For all three vehicles, additional tariffs in Q4 on parts sourced from China will impact our gross profit negatively by roughly $50M."" Capex spending in Q3 was below analyst estimates at $510.3M. Total capex spending for the year is expected to be below $2.5B. Tesla sees positive GAAP net income and positive cash flow in Q4. ""Our cash position should remain at least flat in spite of our plan to repay $230M of convertible notes in cash during Q4,"" updates the EV automaker.Lo and behold there's also an update on cancellations. Tesla says less than 20% of the 455K in reservations it reported in August 2017 were canceled. Tesla shareholder letter Shares of Tesla are��up 8.47% AH to $313.03. Check back for Seeking Alpha's live blog of the Tesla earnings call at 6:30 p.m. ET.Previously: Tesla beats by $2.93, beats on revenue (Oct. 24)  ",0.9294,positive,0.6888558869701726
25,2018-10-24,-5.64,"Tesla beats by $2.93, beats on revenue","
Tesla (NASDAQ:TSLA): Q3 Non-GAAP EPS of $2.90 beats by $2.93; GAAP EPS of $1.75 beats by $2.70.Revenue of $6.82B (+128.9% Y/Y) beats by $770M.Shares +6.8%.Shareholder Letter ",0.4047,positive,0.6888558869701726
26,2018-10-24,-5.64,Consumer Reports rates auto brands on reliability,"
Consumer Reports is out with its rankings of automobile brands based on reliability.Top 10 auto brands by reliability: (1) Lexus, (2) Toyota, (3) Mazda, (4) Subaru, (5) Kia, (6) Infinity, (7) Audi, (8) BMW, (9) Mini and (10) Hyundai.Middle 9 auto brands by reliability: (11) Porsche, (12) Genesis, (13) Acura, (14) Nissan, (15) Honda, (16) Volkswagen, (17) Mercedes-Benz, (18) Ford and (19) Buick.Bottom 10 auto brands by reliability: (20) Lincoln, (21) Dodge, (22) Jeep, (23) Chevrolet, (24) Chrysler, (25) GMC, (26) Ram, (27) Tesla, (28) Cadillac and (29) Volvo.The Lexus GX and Toyota Prius topped the list of most reliable models, while the Honda Odyssey and Volkswagen Atlas were labeled as the least reliable.Tesla was a notable underperformer in this year's CR report: ""The Model S sedan has dropped to below average, with suspension problems and other issues that included the extending door handle. The first-year Model 3 sedan had average reliability, while the Model X SUV stayed much worse than average, with problems including the falcon doors and center display screen.""Automobile stocks: GM, F, FCAU, TSLA, HMC, TM, OTCPK:NSANY, OTCPK:NSANY, OTCPK:HYMLF, OTCPK:DDAIF, OTCPK:BMWYY, CARZ, OTCPK:AUDVF, OTCPK:POAHF, OTCPK:POAHY, OTCPK:VWAGY, OTCPK:MZDAY, OTCPK:FUJHY, OTCPK:FUJHF. ",0.2476,positive,0.6888558869701726
27,2018-10-24,-5.64,"Tesla plans Model 3, Model Y production in Shanghai - filing","
 Tesla (TSLA -2.3%) plans to build two models at the Shanghai Gigafactory location in the first phase of the project, according to filing in Shanghai.The filing made in connection with an environmental assessment of the site indicates the plant will make Model 3 and Model Y vehicles. Annual capacity of 250K vehicles is listed.The EV company's big plans for China arrive with local sales slumping and even more competition on the way.Previously: Tesla earnings on tap (Oct. 24)Previously: Tesla buys plot for first China factory (Oct. 17)  ",0.9105,positive,0.6888558869701726
28,2018-10-24,-5.64,Tesla earnings on tap,"
 Tesla (NASDAQ:TSLA) racks up another bullish recommendation just ahead of earnings after JMP Securities initiates coverage with a Market Outperform rating. The firm sets a price target on Tesla of $350 to rep about 18% upside potential for shares. Tesla has cleared $300 in premarket trading with a 2.16% bump. What to watch: Tesla reports earnings after the closing bell and will update on its production guidance. While the look at Model 3 margins and free cash flow update (positive for Q3 and Q4?) will be critical, there's also a sense that something big could be coming out of the Tesla HQ today. Don't be surprised if a chairman or board announcement is made or a yet another product tease. Seeking Alpha will be live blogging the event as it happens at 6:30 ET.  ",0.9762,positive,0.6888558869701726
29,2018-10-19,-3.91,"Electrek: Tesla maintaining near 1,000-vehicle/day production pace","
 Tesla (TSLA -2.8%) is currently maintaining production of close to 1,000 vehicles per day, Electrek says, with most of those Model 3 vehicles. The publication cites a source saying the automaker made about 6,800 cars over the past week, including about 4,800 Model 3s. That would make about 18,300 vehicles for the quarter so far, with 12,200 of those Model 3s. For its part, Tesla is saying it's ""achieved a steady volume in manufacturing capacity.""Previously: Tesla's China plan needs more time/money - Heard on the Street (Oct. 19 2018)  ",0.9103,positive,0.6888558869701726
30,2018-10-19,-3.91,Tesla's China plan needs more time/money - Heard on the Street,"
While Elon Musk says Tesla's (NASDAQ:TSLA) Shanghai factory should cost around $2B, Goldman believes the price tag could be double or more that amount, writes Jacky Wong. And that cash needs to be raised on top of the $4.3B in refinancing necessary on existing paper coming due in 2020.Then there's time - it could be two-three years before the new factory will be up and operating. In the meantime, the company will continue to suffer under tariffs and competitors will continue to catch up.In other news, Morgan Stanley's Adam Jonas is out with a bullish note - he thinks the company could provide very strong guidance on profits and cash flow for Q4.Shares��+1.55%��premarket ",0.9122,positive,0.6888558869701726
31,2018-10-19,-3.91,"Early premarket gainers include PYPL, YNDX, TSLA, UL, JD; losers include EBAY, STM, NOK, F","
 Premarket gainers: PYPL +6.9%. YNDX +5.9%. PDD +3.4%. UL +2.6%. UN +2.5%. JD +2%. TSLA +1.8%. Losers: EBAY -3.3%. FCAU -2.5%. STM -2.2%. SBGL -1.9%. NOK -1.5%. HMY -1.4%. F -1.3%.  ",-0.6388,negative,0.6888558869701726
32,2018-10-18,-7.87,"Musk announces release of lower-cost, mid-range Model 3","
Along with that, tweets Musk is a ""super simple new order page.""With federal and state tax rebates, says Musk, the cost is $35K in California, with a truer cost of ownership closer to $31K if gasoline savings are counted.TSLA +0.75%��after hours ",0.8924,positive,0.6888558869701726
33,2018-10-17,-4.81,BI: Tesla's VP of manufacturing Passin is out,"
 Tesla's (TSLA -3.2%) VP of manufacturing Gilbert Passin has left the company, Business Insider reports. Passin has worked with��TSLA for nearly nine years, and has helped launch the company's manufacturing efforts around the world, run its supercharger operations, and was involved in TSLA projects for Daimler and Toyota's RAV4. If accurate, Passin would join a long list of high-level employees from all parts of the company who have made their exit over the past year. ",0.8109,positive,0.6888558869701726
34,2018-10-17,-4.81,Musk to add $20M to Tesla position,"
 Elon Musk has notified Tesla (NASDAQ:TSLA) that he plans to purchase $20M worth of shares directly from the company in the next open trading window at market prices, per a new SEC filing. Musk already holds about 33M shares of Tesla and was also a buyer earlier this year with $9.9M worth of purchases in May and $24M worth in June.SEC Form 8-K Shares of Tesla are up 1.91% in premarket trading to $281.70 after a 6.55% gain yesterday.  ",0.9694,positive,0.6888558869701726
35,2018-10-17,-4.81,Tesla buys plot for first China factory,"
Tesla (NASDAQ:TSLA) has acquired an 864,885-square meter plot in Shanghai's Lingang area for its first Chinese factory, which is expected  to produce its first cars in three years.The facility will initially have capacity for about 250K vehicles and battery packs per year, and plans to eventually double that, according to an August press release.Funding will mostly come from local debt, and Tesla's own investment ""will not start in any significant way until 2019."" ",0.8449,positive,0.6888558869701726
36,2018-10-11,-4.65,SEC still supports Tesla settlement,"
 The SEC, Tesla (NASDAQ:TSLA) and Elon Musk entered a joint filing late with the U.S. District Court, Southern District of New York in support of the settlement proposal in front of Judge Alison Nathan. The filing states that the settlement resolution ""is in the best interest of investors, including Tesla shareholders"" and should be approved. Speculation that the SEC could back out of the settlement arose last week when Elon Musk sent a mocking tweet referencing the ""Shortseller Enrichment Commission."" Shares of Tesla are down 1.50% in premarket trading to $253.02.Previously: Trouble in Judgeville for Tesla? (Oct. 4)Previously: Tesla falls further after Musk mocks SEC in tweet (Oct. 4)  ",0.9785,positive,0.6888558869701726
37,2018-10-11,-4.65,"Early premarket losers include SQ, AMZN, NFLX","
 Early premarket losers. Lots of tech stocks, oil stocks and miners. SQ -9.9%. NIO -8.9%. BILI -6%. BZUN -5%. DBX -4.9%. VIPS -4.9%. PDD -4.8%. RIG -4.6%. INFY -4.6%. SMI -4.3%. IQ -4%. SNAP -3.6%. JD -3.3%. BABA -3%. AMD -3%. TEVA -2.75% NVDA -2.6%. MU -2.3%. RIO -2.2%. BHP -2.1%. NFLX -2.1%. BP -2%. AMZN -2%. AAPL -1.7%. FB -1.7%. TSLA -1.36%. CS -1.6%. TWTR -1.6%. TOT -1.5%. MSFT -1.3%.  ",-0.7792,negative,0.6888558869701726
38,2018-10-11,-4.65,Musk denies Murdoch is 'favorite' for Tesla chair,"
Elon Musk denied a FT�� report late Wednesday that said 21st Century Fox's (NASDAQ:FOX) James Murdoch is the ""favorite"" candidate to replace him as chairman of Tesla (NASDAQ:TSLA).His tweet was posted at 4:20 Pacific time - a possible reference to marijuana and his now-infamous tweet saying the company had ""funding secured"" to go private at $420 a share.FT added that Musk favors current board member Antonio Gracias, but said he may not be seen as independent enough. ",0.7703,positive,0.6888558869701726
39,2018-10-10,-5.92,James Murdoch in pole position to be next Tesla chairman,"
 James Murdoch is the favorite to replace Elon Musk as the chairman of Tesla (TSLA -1.7%), according to Financial Times. The FT says Murdoch, who joined Tesla's board last year as an independent director, has tipped a willingness to accept the position. Murdoch is the CEO of 21st Century Fox and sits on the News Corporation board. Tesla has until the middle part of November to replace Musk as chairman.  ",0.9536,positive,0.6888558869701726
40,2018-10-10,-5.92,T. Rowe Price increases stake in Tesla,"
 T. Rowe Price reports it held a 10.2% stake in Tesla (TSLA -2.6%) as of September 30 after snapping up about 6.6M shares net during Q3 to end with 17.4M shares on the books. The mutual fund company's filing at the end of Q2 indicated a position of 6.4% in the EV automaker after it was a net seller of ~3.7M shares during that quarter.The buying action out of T. Rowe Price may be considered a surprise to some due to the anticipation that institutional investors weaned their holdings amid Elon Musk's Q3 antics. In related news to that vein of thought, Tesla holder Baillie Gifford disclosed an 11% stake in NIO (NYSE:NIO) yesterday, a development called significant by some analysts in viewing where they think the smart money may be landing. Bloomberg reports that the 10.2% position makes T. Rowe Price the second largest Tesla institutional shareholder behind Fidelity.Tesla moved off its session low following the T. Rowe Price filing and is swapping hands at right around $257.SEC Form 13G ",0.9857,positive,0.6888558869701726
41,2018-10-10,-5.92,How to introduce self-driving vehicles?,"
Fully self-driving cars may be on the fast lane to U.S. roads under a pilot program the NHTSA is considering, which would allow real-world road testing for a limited number of autonomous autos.Cars would potentially need to have technology disabling the vehicle if a sensor fails or barring them from traveling above safe speeds. Accidents or near misses may also need to be disclosed within 24 hours.Previously: DOT takes hands-off approach to self-driving cars (Oct. 05 2018)Related tickers: GM, F, TM, OTCPK:NSANY, HMC, OTCPK:BMWYY, OTCPK:DDAIF, TSLA, FCAU, ALV, INTC, NXPI, STM, GOOG, GOOGL, LYFT, WBC, OTCPK:AUDVF, OTCPK:VWAGY, OTC:SSNLF BIDU, NVDA, OTCPK:GELYY, CAR, HTZ. ",0.4733,positive,0.6888558869701726
42,2018-09-28,-42.75,WSJ: Tesla's Musk thought he had Saudis' verbal OK for go-private deal,"
 Tesla (NASDAQ:TSLA) CEO Elon Musk believes he had a verbal agreement from the Saudi sovereign-wealth fund to finance his go-private plan, The Wall Street Journal reports -- a potential preview of how he'll defend himself against SEC accusations of fraud. The SEC claims Musk ""knew that he had never discussed a going-private transaction at $420 per share with any potential funding source.��� Musk's stance is reportedly turning on an assumption by regulators that a written agreement and fixed price are necessary for a deal -- and he believes regulators aren't sufficiently appreciating how Middle Eastern businesses routinely operate on verbal agreements, according to the report. Shares are up 0.1% after hours, after declining 13.9% today.Previously: Tesla developments as they happen (Sep. 28 2018)Previously: Citi calls Tesla too risky to buy (Sep. 28 2018)Previously: Musk mess could bring positive change at Tesla, says tech investor Munster (Sep. 28 2018)  ",0.9728,positive,0.6888558869701726
